"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"CONTRAST MEDIA & MOLECULAR IMAGING","1555-4309","1555-4317","WILEY-HINDAWI","ADAM HOUSE, 3RD FL, 1 FITZROY SQ, LONDON, ENGLAND, WIT 5HE","English","Radiology, Nuclear Medicine & Imaging"
"COPD-JOURNAL OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE","1541-2555","1541-2563","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Cardiovascular & Respiratory Systems"
"CORNEA","0277-3740","1536-4798","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Ophthalmology"
"CORONARY ARTERY DISEASE","0954-6928","1473-5830","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"CRANIO-THE JOURNAL OF CRANIOMANDIBULAR & SLEEP PRACTICE","0886-9634","2151-0903","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Dentistry/Oral Surgery & Medicine"
"CRITICAL CARE","1364-8535","1466-609X","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Anesthesia & Intensive Care"
"CRITICAL CARE AND RESUSCITATION","1441-2772","","AUSTRALASIAN MED PUBL CO LTD","LEVEL 2, 26-32 PYRMONT BRIDGE RD, PYRMONT, AUSTRALIA, NSW, 2009","English","Anesthesia & Intensive Care"
"CRITICAL CARE CLINICS","0749-0704","1557-8232","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Anesthesia & Intensive Care"
"CRITICAL CARE MEDICINE","0090-3493","1530-0293","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Anesthesia & Intensive Care"
"CRITICAL CARE NURSE","0279-5442","1940-8250","AMER ASSOC CRITICAL CARE NURSES","101 COLUMBIA, ALISO VIEJO, USA, CA, 92656","English","Nursing"
"CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES","1040-8363","1549-781X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Research/Laboratory Medicine & Medical Technology"
"CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY","1040-8428","1879-0461","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Oncology"
"CROATIAN MEDICAL JOURNAL","0353-9504","1332-8166","MEDICINSKA NAKLADA","VLASKA 69, ZAGREB, CROATIA, HR-10000","English, Croatian","General & Internal Medicine"
"CURRENT ALLERGY AND ASTHMA REPORTS","1529-7322","1534-6315","CURRENT MEDICINE GROUP","400 MARKET STREET, STE 700, PHILADELPHIA, USA, PA, 19106","English","Clinical Immunology & Infectious Disease"
"CURRENT ATHEROSCLEROSIS REPORTS","1523-3804","1534-6242","CURRENT MEDICINE GROUP","400 MARKET STREET, STE 700, PHILADELPHIA, USA, PA, 19106","English","Cardiovascular & Respiratory Systems"
"CURRENT DIABETES REPORTS","1534-4827","1539-0829","CURRENT MEDICINE GROUP","400 MARKET STREET, STE 700, PHILADELPHIA, USA, PA, 19106","English","Endocrinology, Metabolism & Nutrition"
"CURRENT ENVIRONMENTAL HEALTH REPORTS","","2196-5412","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","","Environmental Medicine & Public Health"
"CURRENT EPIDEMIOLOGY REPORTS","2196-2995","2196-2995","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","","Environmental Medicine & Public Health"
"CURRENT HEMATOLOGIC MALIGNANCY REPORTS","1558-8211","1558-822X","CURRENT MEDICINE GROUP","400 MARKET STREET, STE 700, PHILADELPHIA, USA, PA, 19106","English","Hematology"
"CURRENT HIV/AIDS REPORTS","1548-3568","1548-3576","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Clinical Immunology & Infectious Disease"
"CURRENT HYPERTENSION REPORTS","1522-6417","1534-3111","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Cardiovascular & Respiratory Systems"
"CURRENT MEDICAL IMAGING","1573-4056","1875-6603","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Radiology, Nuclear Medicine & Imaging"
"CURRENT MEDICAL RESEARCH AND OPINION","0300-7995","1473-4877","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Research/Laboratory Medicine & Medical Technology"
"CURRENT MOLECULAR MEDICINE","1566-5240","1875-5666","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Research/Laboratory Medicine & Medical Technology"
"CURRENT NEUROVASCULAR RESEARCH","1567-2026","1875-5739","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Neurology"
"CURRENT OBESITY REPORTS","2162-4968","2162-4968","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Metabolism & Nutrition"
"CURRENT ONCOLOGY REPORTS","1523-3790","1534-6269","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Oncology"
"CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY","1528-4050","1473-6322","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Immunology & Infectious Disease"
"CURRENT OPINION IN ANESTHESIOLOGY","0952-7907","1473-6500","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Anesthesia & Intensive Care"
"CURRENT OPINION IN CARDIOLOGY","0268-4705","1531-7080","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE","1363-1950","1473-6519","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Endocrinology, Metabolism & Nutrition"
"CURRENT OPINION IN CRITICAL CARE","1070-5295","1531-7072","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Anesthesia & Intensive Care"
"CURRENT OPINION IN ENDOCRINOLOGY DIABETES AND OBESITY","1752-296X","1752-2978","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Endocrinology, Metabolism & Nutrition"
"CURRENT OPINION IN GASTROENTEROLOGY","0267-1379","1531-7056","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Gastroenterology And Hepatology"
"CURRENT OPINION IN HEMATOLOGY","1065-6251","1531-7048","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Hematology"
"CURRENT OPINION IN HIV AND AIDS","1746-630X","1746-6318","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Immunology & Infectious Disease"
"CURRENT OPINION IN INFECTIOUS DISEASES","0951-7375","1473-6527","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Immunology & Infectious Disease"
"CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION","1062-4821","1473-6543","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Urology & Nephrology"
"CURRENT OPINION IN NEUROLOGY","1350-7540","1473-6551","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurology"
"CURRENT OPINION IN OBSTETRICS & GYNECOLOGY","1040-872X","1473-656X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Reproductive Medicine"
"CURRENT OPINION IN ONCOLOGY","1040-8746","1531-703X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Oncology"
"CURRENT OPINION IN OPHTHALMOLOGY","1040-8738","1531-7021","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Ophthalmology"
"CURRENT OPINION IN ORGAN TRANSPLANTATION","1087-2418","1531-7013","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"CURRENT OPINION IN OTOLARYNGOLOGY & HEAD AND NECK SURGERY","1068-9508","1531-6998","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Otolaryngology"
"CURRENT OPINION IN PEDIATRICS","1040-8703","1531-698X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pediatrics"
"CURRENT OPINION IN PSYCHIATRY","0951-7367","1473-6578","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Psychology & Psychiatry"
"CURRENT OPINION IN PULMONARY MEDICINE","1070-5287","1531-6971","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"CURRENT OPINION IN RHEUMATOLOGY","1040-8711","1531-6963","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Rheumatology"
"CURRENT OPINION IN UROLOGY","0963-0643","1473-6586","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Urology & Nephrology"
"CURRENT OSTEOPOROSIS REPORTS","1544-1873","1544-2241","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Metabolism & Nutrition"
"CURRENT PAIN AND HEADACHE REPORTS","1531-3433","1534-3081","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Neurology"
"CURRENT PROBLEMS IN CANCER","0147-0272","1535-6345","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","Oncology"
"CURRENT PROBLEMS IN CARDIOLOGY","0146-2806","1535-6280","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","Cardiovascular & Respiratory Systems"
"CURRENT PROBLEMS IN PEDIATRIC AND ADOLESCENT HEALTH CARE","1538-5442","1538-3199","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Pediatrics"
"CURRENT PROBLEMS IN SURGERY","0011-3840","1535-6337","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","Surgery"
"CURRENT PSYCHIATRY REPORTS","1523-3812","1535-1645","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Clinical Psychology & Psychiatry"
"CURRENT TREATMENT OPTIONS IN NEUROLOGY","1092-8480","1534-3138","CURRENT MEDICINE GROUP","400 MARKET STREET, STE 700, PHILADELPHIA, USA, PA, 19106","English","Neurology"
"CURRENT TREATMENT OPTIONS IN ONCOLOGY","1527-2729","1534-6277","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Oncology"
"CURRENT VASCULAR PHARMACOLOGY","1570-1611","1875-6212","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Pharmacology/Toxicology"
"CUTIS","0011-4162","2326-6929","QUADRANT HEALTHCOM INC","7 CENTURY DRIVE, STE 302, PARSIPPANY, USA, NJ, 07054-4603","English","Dermatology"
"CYTOPATHOLOGY","0956-5507","1365-2303","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"CYTOTHERAPY","1465-3249","1477-2566","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Hematology"
"DANISH MEDICAL JOURNAL","2245-1919","2245-1919","DANISH MEDICAL ASSOC","TRONDHJEMSGADE 9, COPENHAGEN, DENMARK, DK-2100","English","General & Internal Medicine"
"DEMENTIA AND GERIATRIC COGNITIVE DISORDERS","1420-8008","1421-9824","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurology"
"DENTAL MATERIALS","0109-5641","1879-0097","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Dentistry/Oral Surgery & Medicine"
"DENTAL MATERIALS JOURNAL","0287-4547","1881-1361","JAPANESE SOC DENTAL MATERIALS DEVICES","C/O KOKU HOKEN KYOKAI, 1-43-9 KOMAGOME TS BDG, KOMAGOME, TOSHIMA-KU, TOKYO, JAPAN, 170-0003","English","Dentistry/Oral Surgery & Medicine"
"DENTAL TRAUMATOLOGY","1600-4469","1600-9657","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"DENTOMAXILLOFACIAL RADIOLOGY","0250-832X","1476-542X","BRITISH INST RADIOLOGY","48-50 ST JOHN ST, LONDON, England, EC1M 4DG","English","Radiology, Nuclear Medicine & Imaging"
"DEPRESSION AND ANXIETY","1091-4269","1520-6394","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"DERMATITIS","1710-3568","2162-5220","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Dermatology"
"DERMATOLOGIC CLINICS","0733-8635","1558-0520","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Dermatology"
"DERMATOLOGIC SURGERY","1076-0512","1524-4725","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Dermatology"
"DERMATOLOGIC THERAPY","1396-0296","1529-8019","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"DERMATOLOGY","1018-8665","1421-9832","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Dermatology"
"DERMATOLOGY AND THERAPY","2193-8210","2190-9172","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English",""
"DERMATOLOGY PRACTICAL & CONCEPTUAL","2160-9381","2160-9381","INT DERMOSCOPY SOCIETY","AUENBRUGGERPLATZ 8, GRAZ, Austria, AUSTRIA, A-8036","","Dermatology"
"DEUTSCHE MEDIZINISCHE WOCHENSCHRIFT","0012-0472","1439-4413","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","German","General & Internal Medicine"
"DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY","0012-1622","1469-8749","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"DIABETES","0012-1797","1939-327X","AMER DIABETES ASSOC","1701 N BEAUREGARD ST, ALEXANDRIA, USA, VA, 22311-1717","English","Endocrinology, Metabolism & Nutrition"
"DIABETES CARE","0149-5992","1935-5548","AMER DIABETES ASSOC","1701 N BEAUREGARD ST, ALEXANDRIA, USA, VA, 22311-1717","English","Endocrinology, Metabolism & Nutrition"
"DIABETES EDUCATOR","0145-7217","1554-6063","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Endocrinology, Metabolism & Nutrition"
"DIABETES & METABOLISM JOURNAL","2233-6079","2233-6087","KOREAN DIABETES ASSOC","101-2104, LOTTE CASTLE PRES, 109 MAPO-DAERO, MAPO-GU, SEOUL, SOUTH KOREA, 04146","English","Endocrinology, Metabolism & Nutrition"
"DIABETES-METABOLISM RESEARCH AND REVIEWS","1520-7552","1520-7560","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Metabolism & Nutrition"
"DIABETES OBESITY & METABOLISM","1462-8902","1463-1326","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Metabolism & Nutrition"
"DIABETES RESEARCH AND CLINICAL PRACTICE","0168-8227","1872-8227","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Endocrinology, Metabolism & Nutrition"
"DIABETES TECHNOLOGY & THERAPEUTICS","1520-9156","1557-8593","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Endocrinology, Metabolism & Nutrition"
"DIABETES & VASCULAR DISEASE RESEARCH","1479-1641","1752-8984","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Cardiovascular & Respiratory Systems"
"DIABETIC MEDICINE","0742-3071","1464-5491","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Metabolism & Nutrition"
"DIABETOLOGIA","0012-186X","1432-0428","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Metabolism & Nutrition"
"DIAGNOSTIC AND INTERVENTIONAL IMAGING","2211-5684","2211-5684","ELSEVIER MASSON, CORPORATION OFFICE","65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, PARIS, FRANCE, 92442","English","Radiology, Nuclear Medicine & Imaging"
"DIAGNOSTIC CYTOPATHOLOGY","8755-1039","1097-0339","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE","0732-8893","1879-0070","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Clinical Immunology & Infectious Disease"
"DIAGNOSTIC PATHOLOGY","1746-1596","1746-1596","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"DIAGNOSTICS","2075-4418","2075-4418","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","General & Internal Medicine"
"DIGESTION","0012-2823","1421-9867","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Gastroenterology And Hepatology"
"DIGESTIVE AND LIVER DISEASE","1590-8658","1878-3562","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Gastroenterology And Hepatology"
"DIGESTIVE DISEASES AND SCIENCES","0163-2116","1573-2568","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Gastroenterology And Hepatology"
"DIGESTIVE SURGERY","0253-4886","1421-9883","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Surgery"
"DIGITAL HEALTH","2055-2076","2055-2076","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Health Care Sciences & Services"
"DISABILITY AND HEALTH JOURNAL","1936-6574","1876-7583","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Health Care Sciences & Services"
"DISABILITY AND REHABILITATION","0963-8288","1464-5165","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Orthopedics, Rehabilitation & Sports Medicine"
"DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS","1935-7893","1938-744X","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Environmental Medicine & Public Health"
"DISEASES OF THE COLON & RECTUM","0012-3706","1530-0358","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Gastroenterology And Hepatology"
"DISEASES OF THE ESOPHAGUS","1120-8694","1442-2050","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Gastroenterology And Hepatology"
"DM DISEASE-A-MONTH","0011-5029","1557-8194","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","General & Internal Medicine"
"DOCUMENTA OPHTHALMOLOGICA","0012-4486","1573-2622","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Ophthalmology"
"DRUGS","0012-6667","1179-1950","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pharmacology/Toxicology"
"DRUG SAFETY","0114-5916","1179-1942","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pharmacology/Toxicology"
"DRUGS & AGING","1170-229X","1179-1969","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pharmacology/Toxicology"
"DRUGS OF TODAY","1699-3993","1699-4019","PROUS SCIENCE, SAU-THOMSON REUTERS","398 PROVENCA, BARCELONA, SPAIN, 08025","English","Pharmacology/Toxicology"
"DYSPHAGIA","0179-051X","1432-0460","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Otolaryngology"
"EAR AND HEARING","0196-0202","1538-4667","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Otolaryngology"
"EARLY HUMAN DEVELOPMENT","0378-3782","1872-6232","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Pediatrics"
"EARLY INTERVENTION IN PSYCHIATRY","1751-7885","1751-7893","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"ECHOCARDIOGRAPHY-A JOURNAL OF CARDIOVASCULAR ULTRASOUND AND ALLIED TECHNIQUES","0742-2822","1540-8175","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Respiratory Systems"
"EFORT OPEN REVIEWS","2396-7544","2058-5241","BRITISH EDITORIAL SOC BONE & JOINT SURGERY","22 BUCKINGHAM ST, LONDON, ENGLAND, WC2N 6ET","English","Orthopedics, Rehabilitation & Sports Medicine"
"EJNMMI PHYSICS","2197-7364","2197-7364","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"EJNMMI RESEARCH","2191-219X","2191-219X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"EJSO","0748-7983","1532-2157","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Oncology"
"EMERGENCY MEDICINE CLINICS OF NORTH AMERICA","0733-8627","1558-0539","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Anesthesia & Intensive Care"
"EMERGENCY MEDICINE INTERNATIONAL","2090-2840","2090-2859","HINDAWI LTD","ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, ENGLAND, W1T 5HF","English","Anesthesia & Intensive Care"
"EMERGENCY MEDICINE JOURNAL","1472-0205","1472-0213","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Anesthesia & Intensive Care"
"EMERGING INFECTIOUS DISEASES","1080-6040","1080-6059","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","English","Clinical Immunology & Infectious Disease"
"ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE","0013-7006","","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","Multi-Language","Clinical Psychology & Psychiatry"
"ENDOCRINE PRACTICE","1530-891X","1934-2403","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Endocrinology, Metabolism & Nutrition"
