"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"ELECTRONIC JOURNAL OF STATISTICS","1935-7524","1935-7524","INST MATHEMATICAL STATISTICS","3163 SOMERSET DR, CLEVELAND, USA, OH, 44122","English","Mathematics"
"ELECTRONIC LIBRARY","0264-0473","1758-616X","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Social Sciences, General"
"ELECTRONIC MARKETS","1019-6781","1422-8890","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Economics & Business"
"ELECTRONIC MATERIALS LETTERS","1738-8090","2093-6788","KOREAN INST METALS MATERIALS","KIM BLDG 6TH FLOOR, SEOCHO-DAERO 56 GIL 38, SEOCHO-GU, SEOUL, SOUTH KOREA, 137-881","English","Materials Science"
"ELECTRONIC RESEARCH ARCHIVE","","2688-1594","AMER INST MATHEMATICAL SCIENCES-AIMS","PO BOX 2604, SPRINGFIELD, USA, MO, 65801-2604","English","Mathematics"
"ELECTRONICS","2079-9292","2079-9292","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Engineering"
"ELECTRONICS AND COMMUNICATIONS IN JAPAN","1942-9533","1942-9541","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Engineering"
"ELECTRONICS LETTERS","0013-5194","1350-911X","INST ENGINEERING TECHNOLOGY-IET","MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD, ENGLAND, SG1 2AY","English","Engineering"
"ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS","1068-9613","1068-9613","KENT STATE UNIVERSITY","ETNA, DEPT MATHEMATICS & COMPUTER SCIENCE, KENT, USA, OH, 44242-0001","English","Mathematics"
"ELECTROPHORESIS","0173-0835","1522-2683","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Chemistry"
"ELEKTRONIKA IR ELEKTROTECHNIKA","1392-1215","2029-5731","KAUNAS UNIV TECHNOLOGY","KAUNAS UNIV TECHNOL, DEPT ELECTRONICS ENGINEERING, STUDENTU STR 50, KAUNAS, LITHUANIA, LT-51368","English","Engineering"
"ELEMENTARY SCHOOL JOURNAL","0013-5984","1554-8279","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","Social Sciences, General"
"ELEMENTA-SCIENCE OF THE ANTHROPOCENE","2325-1026","2325-1026","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","English","Environment/Ecology"
"ELEMENTS","1811-5209","1811-5217","MINERALOGICAL SOC AMER","3635 CONCORDE PKWY STE 500, CHANTILLY, USA, VA, 20151-1125","English","Geosciences"
"ELIFE","2050-084X","2050-084X","ELIFE SCIENCES PUBLICATIONS LTD","SHERATON HOUSE, CASTLE PARK, CAMBRIDGE, ENGLAND, CB3 0AX","English","Biology & Biochemistry"
"ELT JOURNAL","0951-0893","1477-4526","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Social Sciences, General"
"EMAGRES","2055-6101","2055-6101","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Chemistry"
"EMBO JOURNAL","0261-4189","1460-2075","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Molecular Biology & Genetics"
"EMBO MOLECULAR MEDICINE","1757-4676","1757-4684","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Medicine"
"EMBO REPORTS","1469-221X","1469-3178","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Molecular Biology & Genetics"
"E & M EKONOMIE A MANAGEMENT","1212-3609","2336-5064","TECHNICAL UNIV LIBEREC","FAC ECONOMICS, STUDENTSKA 2, IC 46747885, LIBEREC 1, CZECH REPUBLIC, 461 17","English, Czech","Economics & Business"
"EMERGENCIAS","1137-6821","2386-5857","SANIDAD EDICIONES","CAPITAL HAYA, 60, MADRID, SPAIN, 28020","Spanish","Clinical Medicine"
"EMERGENCY MEDICINE AUSTRALASIA","1742-6731","1742-6723","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Medicine"
"EMERGENCY MEDICINE CLINICS OF NORTH AMERICA","0733-8627","1558-0539","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Clinical Medicine"
"EMERGENCY MEDICINE INTERNATIONAL","2090-2840","2090-2859","HINDAWI LTD","ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, ENGLAND, W1T 5HF","English","Clinical Medicine"
"EMERGENCY MEDICINE JOURNAL","1472-0205","1472-0213","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Clinical Medicine"
"EMERGING ADULTHOOD","2167-6968","2167-6984","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychiatry/Psychology"
"EMERGING INFECTIOUS DISEASES","1080-6040","1080-6059","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","English","Immunology"
"EMERGING MARKETS FINANCE AND TRADE","1540-496X","1558-0938","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics & Business"
"EMERGING MARKETS REVIEW","1566-0141","1873-6173","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Economics & Business"
"EMERGING MATERIALS RESEARCH","2046-0147","2046-0155","ICE PUBLISHING","INST CIVIL ENGINEERS, 1 GREAT GEORGE ST, WESTMINISTER, ENGLAND, SW 1P 3AA","English","Materials Science"
"EMERGING MICROBES & INFECTIONS","2222-1751","2222-1751","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Microbiology"
"EMIRATES JOURNAL OF FOOD AND AGRICULTURE","2079-052X","2079-0538","UNITED ARAB EMIRATES UNIV","P. O. BOX 17551, AL AIN, U ARAB EMIRATES,","English","Agricultural Sciences"
"EMOTION","1528-3542","1931-1516","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychiatry/Psychology"
"EMOTION REVIEW","1754-0739","1754-0747","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychiatry/Psychology"
"EMOTION SPACE AND SOCIETY","1755-4586","1878-0040","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Social Sciences, General"
"EMPIRICA","0340-8744","1573-6911","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Economics & Business"
"EMPIRICAL ECONOMICS","0377-7332","1435-8921","PHYSICA-VERLAG GMBH & CO","PO BOX 10 52 80, HEIDELBERG, GERMANY, 69042","English","Economics & Business"
"EMPIRICAL SOFTWARE ENGINEERING","1382-3256","1573-7616","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Computer Science"
"EMPIRICAL STUDIES OF THE ARTS","0276-2374","1541-4493","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Social Sciences, General"
"EMPLOYEE RELATIONS","0142-5455","1758-7069","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Economics & Business"
"EMU-AUSTRAL ORNITHOLOGY","0158-4197","1448-5540","TAYLOR & FRANCIS AUSTRALASIA","LEVEL 2, 11 QUEENS RD, MELBOURNE, AUSTRALIA, VIC, 3004","English","Plant & Animal Science"
"ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE","0013-7006","","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","Multi-Language","Neuroscience & Behavior"
"ENDANGERED SPECIES RESEARCH","1863-5407","1613-4796","INTER-RESEARCH","NORDBUNTE 23, OLDENDORF LUHE, GERMANY, D-21385","English","Environment/Ecology"
"ENDEAVOUR","0160-9327","1873-1929","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Social Sciences, General"
"ENDOCRINE","1355-008X","1559-0100","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Biology & Biochemistry"
"ENDOCRINE CONNECTIONS","2049-3614","2049-3614","BIOSCIENTIFICA LTD","STARLING HOUSE, 1600 BRISTOL PARKWAY N, BRISTOL, England, BS34 8YU","English","Biology & Biochemistry"
"ENDOCRINE JOURNAL","0918-8959","1348-4540","JAPAN ENDOCRINE SOC","75  YANAGINOBANBA NISHIIRU-MASUYA-CHO, SANJOU-DORI, NAKAGYOU-KU, KYOTO, JAPAN, 604-8111","English","Biology & Biochemistry"
"ENDOCRINE METABOLIC & IMMUNE DISORDERS-DRUG TARGETS","1871-5303","2212-3873","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Pharmacology & Toxicology"
"ENDOCRINE PATHOLOGY","1046-3976","1559-0097","HUMANA PRESS INC","999 RIVERVIEW DRIVE SUITE 208, TOTOWA, USA, NJ, 07512","English","Biology & Biochemistry"
"ENDOCRINE PRACTICE","1530-891X","1934-2403","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Clinical Medicine"
"ENDOCRINE-RELATED CANCER","1351-0088","1479-6821","BIOSCIENTIFICA LTD","STARLING HOUSE, 1600 BRISTOL PARKWAY N, BRISTOL, England, BS34 8YU","English","Clinical Medicine"
"ENDOCRINE RESEARCH","0743-5800","1532-4206","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Biology & Biochemistry"
"ENDOCRINE REVIEWS","0163-769X","1945-7189","ENDOCRINE SOC","2055 L ST NW, SUITE 600, WASHINGTON, USA, DC, 20036","English","Biology & Biochemistry"
"ENDOCRINOLOGIA DIABETES Y NUTRICION","2530-0180","2530-0180","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Clinical Medicine"
"ENDOCRINOLOGY","0013-7227","1945-7170","ENDOCRINE SOC","2055 L ST NW, SUITE 600, WASHINGTON, USA, DC, 20036","English","Biology & Biochemistry"
"ENDOCRINOLOGY AND METABOLISM","2093-596X","2093-5978","KOREAN ENDOCRINE SOC","101-2503, 109 MAPO-DAERO, MAPO-GU, SEOUL, SOUTH KOREA, 04146","English, Korean","Biology & Biochemistry"
"ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA","0889-8529","1558-4410","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Biology & Biochemistry"
"ENDOKRYNOLOGIA POLSKA","0423-104X","2299-8306","VIA MEDICA","UL SWIETOKRZYSKA 73, GDANSK, POLAND, 80-180","Polish, English","Clinical Medicine"
"ENDOSCOPIC ULTRASOUND","2303-9027","2226-7190","WOLTERS KLUWER MEDKNOW PUBLICATIONS","WOLTERS KLUWER INDIA PVT LTD , A-202, 2ND FLR, QUBE, C T S  NO 1498A-2 VILLAGE MAROL, ANDHERI EAST, MUMBAI, INDIA, 400059","English","Clinical Medicine"
"ENDOSCOPY","0013-726X","1438-8812","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","English","Clinical Medicine"
"ENERGIES","1996-1073","1996-1073","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Engineering"
"ENERGY","0360-5442","1873-6785","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Engineering"
"ENERGY AND BUILDINGS","0378-7788","1872-6178","ELSEVIER SCIENCE SA","PO BOX 564, LAUSANNE, SWITZERLAND, 1001","English","Engineering"
"ENERGY CONVERSION AND MANAGEMENT","0196-8904","1879-2227","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Engineering"
"ENERGY ECONOMICS","0140-9883","1873-6181","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Economics & Business"
"ENERGY EFFICIENCY","1570-646X","1570-6478","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Social Sciences, General"
"ENERGY & ENVIRONMENT","0958-305X","2048-4070","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Social Sciences, General"
"ENERGY & ENVIRONMENTAL MATERIALS","2575-0356","2575-0356","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Materials Science"
"ENERGY & ENVIRONMENTAL SCIENCE","1754-5692","1754-5706","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","English","Chemistry | Environment/Ecology"
"ENERGY EXPLORATION & EXPLOITATION","0144-5987","2048-4054","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Engineering"
"ENERGY FOR SUSTAINABLE DEVELOPMENT","0973-0826","2352-4669","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Engineering"
"ENERGY & FUELS","0887-0624","1520-5029","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Engineering"
"ENERGY JOURNAL","0195-6574","1944-9089","INT ASSOC ENERGY ECONOMICS","28790 CHAGRIN BLVD, STE 210, CLEVELAND, USA, OH, 44122","English","Economics & Business"
"ENERGY POLICY","0301-4215","1873-6777","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Social Sciences, General"
"ENERGY REPORTS","2352-4847","2352-4847","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Engineering"
"ENERGY RESEARCH & SOCIAL SCIENCE","2214-6296","2214-6326","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Social Sciences, General"
"ENERGY SCIENCE & ENGINEERING","2050-0505","2050-0505","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Engineering"
"ENERGY SOURCES PART A-RECOVERY UTILIZATION AND ENVIRONMENTAL EFFECTS","1556-7036","1556-7230","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Engineering"
"ENERGY SOURCES PART B-ECONOMICS PLANNING AND POLICY","1556-7249","1556-7257","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Engineering"
"ENERGY STORAGE MATERIALS","2405-8297","2405-8297","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Materials Science"
"ENERGY STRATEGY REVIEWS","2211-467X","2211-4688","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Engineering"
"ENERGY SUSTAINABILITY AND SOCIETY","2192-0567","2192-0567","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Engineering"
"ENERGY TECHNOLOGY","2194-4288","2194-4296","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","English","Engineering"
"ENEURO","2373-2822","2373-2822","SOC NEUROSCIENCE","11 DUPONT CIRCLE, NW, STE 500, WASHINGTON, USA, DC, 20036","English","Neuroscience & Behavior"
"ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA","0213-005X","1578-1852","EDICIONES DOYMA S A","TRAV DE GRACIA 17-21, BARCELONA, SPAIN, 08021","Spanish","Immunology"
"ENGENHARIA AGRICOLA","0100-6916","0100-6916","SOC BRASIL ENGENHARIA AGRICOLA","FCAV-UNESP, DEPT ENGENHARIA RURAL, VIA DE ACESSO PROF PAULO DONATO CASTELLANE, KM 5, JABOTICABAL, SPAIN, 14884 900","Portuguese, English, Spanish","Agricultural Sciences"
"ENGENHARIA SANITARIA E AMBIENTAL","1413-4152","1809-4457","ASSOC BRASILEIRA ENGENHARIA SANITARIA AMBIENTAL","AV BEIRA MAR, 216-13 ANDAR-CASTELO, RIO DE JANEIRO, BRAZIL, RJ, 20021-060","Portuguese, English","Environment/Ecology"
"ENGINEERING","2095-8099","2096-0026","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Engineering"
"ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS","0955-7997","1873-197X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Engineering"
"ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE","0952-1976","1873-6769","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Engineering"
"ENGINEERING APPLICATIONS OF COMPUTATIONAL FLUID MECHANICS","1994-2060","1997-003X","HONG KONG POLYTECHNIC UNIV, DEPT CIVIL & STRUCTURAL ENG","HUNG HOM, KOWLOON, HONG KONG, PEOPLES R CHINA, 00000","English","Engineering"
"ENGINEERING COMPUTATIONS","0264-4401","1758-7077","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Engineering"
"ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT","0969-9988","1365-232X","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Economics & Business"
"ENGINEERING ECONOMIST","0013-791X","1547-2701","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Economics & Business"
"ENGINEERING FAILURE ANALYSIS","1350-6307","1873-1961","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Engineering"
"ENGINEERING FRACTURE MECHANICS","0013-7944","1873-7315","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Engineering"
"ENGINEERING GEOLOGY","0013-7952","1872-6917","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","Multi-Language","Geosciences"
"ENGINEERING IN LIFE SCIENCES","1618-0240","1618-2863","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biology & Biochemistry"
"ENGINEERING JOURNAL-AMERICAN INSTITUTE OF STEEL CONSTRUCTION","0013-8029","0013-8029","AMER INST STEEL CONSTRUCTION","ONE EAST WACKER DR, SUITE 3100, CHICAGO, USA, IL, 60601-2001","English","Engineering"
"ENGINEERING MANAGEMENT JOURNAL","1042-9247","2377-0643","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Engineering"
"ENGINEERING OPTIMIZATION","0305-215X","1029-0273","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Engineering"
"ENGINEERING SCIENCE AND TECHNOLOGY-AN INTERNATIONAL JOURNAL-JESTECH","2215-0986","2215-0986","ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD","17-A/1 MAIN RING ROAD, LAJPAT NAGAR IV, NEW DELHI, INDIA, 110024","English","Engineering"
"ENGINEERING STRUCTURES","0141-0296","1873-7323","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Engineering"
"ENGINEERING STUDIES","1937-8629","1940-8374","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Engineering"
"ENGINEERING WITH COMPUTERS","0177-0667","1435-5663","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Computer Science"
"ENGLISH FOR SPECIFIC PURPOSES","0889-4906","1873-1937","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Social Sciences, General"
"ENGLISH HISTORICAL REVIEW","0013-8266","1477-4534","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Social Sciences, General"
"ENGLISH IN AUSTRALIA","0046-208X","0155-2147","AATE-AUSTRALIAN ASSOC TEACHING ENGLISH","PO BOX 3203, NORWOOD, AUSTRALIA, SA 5067","English","Social Sciences, General"
"ENGLISH IN EDUCATION","0425-0494","1754-8845","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Social Sciences, General"
"ENGLISH LANGUAGE & LINGUISTICS","1360-6743","1469-4379","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Social Sciences, General"
"ENGLISH TEACHING-PRACTICE AND CRITIQUE","1175-8708","1175-8708","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Social Sciences, General"
"ENGLISH TODAY","0266-0784","1474-0567","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Social Sciences, General"
"ENGLISH WORLD-WIDE","0172-8865","1569-9730","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Social Sciences, General"
"ENSENANZA DE LAS CIENCIAS","0212-4521","2174-6486","UNIV AUTONOMA BARCELONA","VICERECTORAT RELACIONS INSTITUCIONALS & CULTURA, UNIV VALENCIA, VICERECTORAT INVESTIGACIO, CERDANYOLA DEL VALLES, BARCELONA, Spain, 08193","Spanish","Social Sciences, General"
"ENT-EAR NOSE & THROAT JOURNAL","0145-5613","1942-7522","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Clinical Medicine"
"ENTERPRISE INFORMATION SYSTEMS","1751-7575","1751-7583","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Computer Science"
"ENTERPRISE & SOCIETY","1467-2227","1467-2235","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Economics & Business"
"ENTERTAINMENT COMPUTING","1875-9521","1875-953X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Computer Science"
"ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA","0013-8703","1570-7458","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Plant & Animal Science"
"ENTOMOLOGIA GENERALIS","0171-8177","2363-7102","E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG","NAEGELE U OBERMILLER, SCIENCE PUBLISHERS, JOHANNESSTRASSE 3A, STUTTGART, GERMANY, D 70176","Multi-Language","Plant & Animal Science"
"ENTOMOLOGICA AMERICANA","1947-5136","1947-5144","NEW YORK ENTOMOLOGICAL SOC INC","C/O AMER MUSEUM NAT HIST 79TH & CENTRAL PARK WEST, NEW YORK, USA, NY, 10024","English","Plant & Animal Science"
"ENTOMOLOGICAL NEWS","0013-872X","2162-3236","AMER ENTOMOL SOC","1900 BENJ FRANKLIN PARKWAY, PHILADELPHIA, USA, PA, 19103-1195","English","Plant & Animal Science"
"ENTOMOLOGICAL RESEARCH","1738-2297","1748-5967","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Plant & Animal Science"
"ENTOMOLOGICAL SCIENCE","1343-8786","1479-8298","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Plant & Animal Science"
"ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT","0898-5626","1464-5114","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics & Business"
"ENTREPRENEURSHIP RESEARCH JOURNAL","2194-6175","2157-5665","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Economics & Business"
"ENTREPRENEURSHIP THEORY AND PRACTICE","1042-2587","1540-6520","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Economics & Business"
"ENTROPY","1099-4300","1099-4300","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Physics"
"ENVIRONMENT","0013-9157","1939-9154","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Sciences, General"
"ENVIRONMENTAL AND ECOLOGICAL STATISTICS","1352-8505","1573-3009","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environment/Ecology"
"ENVIRONMENTAL AND EXPERIMENTAL BOTANY","0098-8472","1873-7307","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Plant & Animal Science"
